,score_blocks,id,score_noblocks
67,0.3458864549466598,229,0.7047898120596309
68,0.2334041600262678,301,0.2801974143437802
69,0.2334041600262678,301,0.7935562687726141
70,0.3583649046143753,142,0.2924136292134301
71,0.3583649046143753,142,0.7028176506169135
72,0.307190007549616,414,0.2397067182075851
73,0.307190007549616,414,0.6680225286450169
74,0.2251851763971502,445,0.1940968172072645
75,0.2251851763971502,445,0.7950381553102488
76,0.3297093022184423,3,0.2518866783090824
77,0.3297093022184423,3,0.6983863671943228
78,0.2252523501496904,388,0.3094178994112385
79,0.2252523501496904,388,0.6075584528313789
80,0.2752644562010263,412,0.3754440036484323
81,0.2752644562010263,412,0.3754440036484323
82,0.3731618144573889,81,0.311273065165802
83,0.3731618144573889,81,0.526396745553638
84,0.3292341031812719,357,0.2634709444627348
85,0.3292341031812719,357,0.7145533514061135
86,0.1919925380073708,483,0.3533768837537213
87,0.1919925380073708,483,0.7333693394181383
88,0.2667646825325946,174,0.3303723984497725
89,0.2667646825325946,174,0.7704967401012998
90,0.2790019494661143,464,0.2576314023686455
91,0.2790019494661143,464,0.678677310635899
92,0.3079839417410354,79,0.4001664208848874
93,0.3079839417410354,79,0.7277137989173171
94,0.3039106210602821,110,0.2812760692433263
95,0.3039106210602821,110,0.6983676955263399
96,0.2836933879212021,390,0.3169928196294869
97,0.2836933879212021,390,0.798026998691554
98,0.176006151885776,172,0.3092684426796658
99,0.176006151885776,172,0.7090344795340338
100,0.250317638561331,490,0.3313802065063109
101,0.250317638561331,490,0.3313802065063109
102,0.5931618702024298,480,0.335371437468612
103,0.5931618702024298,480,0.335371437468612
104,0.1850685735193736,194,0.0951217725562609
105,0.1850685735193736,194,0.0951217725562609
106,0.2706978904252108,49,0.2725452202862768
107,0.2706978904252108,49,0.6922352067708777
108,0.2951866361843516,183,0.3710394778214523
109,0.2951866361843516,183,0.6857079295998526
110,0.1794717293161202,433,0.2587813759834872
111,0.1794717293161202,433,0.6898296201652686
112,0.3409636873070176,176,0.2215468030943906
113,0.3409636873070176,176,0.2215468030943906
114,0.2852626115698304,309,0.2424805205727846
115,0.2852626115698304,309,0.6629376794310813
116,0.2579213812557094,135,0.4487958133150534
117,0.2579213812557094,135,0.6811272733653565
118,0.2795595780618288,413,0.2275464376466041
119,0.2795595780618288,413,0.8172793164537525
120,0.5986761040281076,22,0.3671325422251663
121,0.5986761040281076,22,0.3671325422251663
122,0.4384090868713329,373,0.6069146649428879
123,0.4384090868713329,373,0.6069146649428879
124,0.3021702522435388,235,0.3494782164492201
125,0.3021702522435388,235,0.5469161613463643
126,0.263409371816807,274,0.3959580833184972
127,0.263409371816807,274,0.680513001301643
128,0.6146961318381544,63,0.4471619577068876
129,0.6146961318381544,63,0.4471619577068876
130,0.2101752491534766,193,0.2690663398530251
131,0.2101752491534766,193,0.7986624744780599
132,0.423839653238984,40,0.3590439901721985
133,0.423839653238984,40,0.6549098909771599
134,0.2631455528990434,282,0.2741128201325638
135,0.2631455528990434,282,0.764884512690022
136,0.2050090936088317,150,0.2781606880930971
137,0.2050090936088317,150,0.7985635298400608
138,0.4905775641365154,424,0.2682356484460205
139,0.4905775641365154,424,0.6888295642732966
140,0.4166566802940563,321,0.2783412273069599
141,0.4166566802940563,321,0.7342269704984591
142,0.1468991434845362,316,0.231875263715679
143,0.1468991434845362,316,0.676734515905922
144,0.2429066942277365,185,0.4419483555443185
145,0.2429066942277365,185,0.7330183534209127
146,0.106154037920176,295,0.2489089206026326
147,0.106154037920176,295,0.2489089206026326
148,0.2885744248496094,98,0.4019711226352054
149,0.2885744248496094,98,0.4019711226352054
150,0.3108607623735714,360,0.4671128690928551
151,0.3108607623735714,360,0.7031298915465565
152,0.3683669062703214,35,0.5747301317662818
153,0.3683669062703214,35,0.5747301317662818
154,0.2631263842482444,23,0.3595878251193923
155,0.2631263842482444,23,0.5368642573142155
156,0.1907246980447284,338,0.227901068091205
157,0.1907246980447284,338,0.7034316521845246
158,0.2362368808455265,116,0.2440780725335372
159,0.2362368808455265,116,0.76815865997737
160,0.2386019891992772,395,0.3521484573210151
161,0.2386019891992772,395,0.7659343782157666
162,0.1952024860279089,148,0.2651448926158166
163,0.1952024860279089,148,0.753376847218335
164,0.4044058484896385,444,0.3807047446450325
165,0.4044058484896385,444,0.6681056892608718
166,0.2690098821507589,478,0.3296749648781717
167,0.2690098821507589,478,0.6957929616694268
168,0.3631409217063673,51,0.2495638812423782
169,0.3631409217063673,51,0.8058623521009947
170,0.2176363499333605,447,0.4415176311512786
171,0.2176363499333605,447,0.8296235703118915
172,0.1822644091765784,454,0.2387685166776344
173,0.1822644091765784,454,0.8135413699809112
174,0.2935248146366584,232,0.3972027978220726
175,0.2935248146366584,232,0.7983385539700345
176,0.2896337307515486,325,0.2806587890464243
177,0.2896337307515486,325,0.8492989731556889
178,0.493962541792988,186,0.6765461326961719
179,0.493962541792988,186,0.6765461326961719
180,0.3016344336893184,83,0.3199745933508371
181,0.3016344336893184,83,0.6549330554472114
182,0.2412908035859613,189,0.33155723175369
183,0.2412908035859613,189,0.7680059038713386
184,0.2318161886661312,181,0.213256301397692
185,0.2318161886661312,181,0.5612377559111441
186,0.6341607919385522,107,0.3762730582854849
187,0.6341607919385522,107,0.3762730582854849
188,0.7157104359737987,343,0.5485861058037539
189,0.7157104359737987,343,0.5485861058037539
190,0.2838359222155479,136,0.2973258336376662
191,0.2838359222155479,136,0.7590094534829076
192,0.3696450323816816,470,0.2799349224577683
193,0.3696450323816816,470,0.6718340786872844
194,0.4178258378295162,349,0.340646207225888
195,0.4178258378295162,349,0.7982529596619525
196,0.2885575410458287,331,0.4811764045080151
197,0.2885575410458287,331,0.6377506383848857
198,0.1878324282310007,36,0.2435793440121963
199,0.1878324282310007,36,0.8762526185257798
200,0.8275691029711988,55,0.6777166551880592
201,0.8275691029711988,55,0.2855952701649842
202,0.7374702930171635,305,0.7354411384260089
203,0.7374702930171635,305,0.2893968225819206
204,0.7183443245291681,222,0.6670672549207219
205,0.7183443245291681,222,0.2307765802459804
206,0.3409636873070176,176,0.2215468030943906
207,0.3409636873070176,176,0.2215468030943906
208,0.4384090868713329,373,0.6069146649428879
209,0.4384090868713329,373,0.6069146649428879
210,0.6877525019027351,402,0.6879497148405956
211,0.6877525019027351,402,0.3491567790360645
212,0.6755508155064714,160,0.6803781550453826
213,0.6755508155064714,160,0.2598494593881162
214,0.5401147508679862,223,0.7277187569632945
215,0.5401147508679862,223,0.2320763543072529
216,0.6009005152015922,310,0.6342343244341033
217,0.6009005152015922,310,0.3855403043733444
218,0.5534517834958274,261,0.685929215922388
219,0.5534517834958274,261,0.2020338389604956
220,0.7042789112563649,59,0.6250088295997152
221,0.7042789112563649,59,0.2563778239511078
222,0.7548828327016422,197,0.8770830688933849
223,0.7548828327016422,197,0.3186003572731635
224,0.7130150578910252,460,0.8359922283021883
225,0.7130150578910252,460,0.2841794817379193
226,0.106154037920176,295,0.2489089206026326
227,0.106154037920176,295,0.2489089206026326
228,0.7371198952731078,97,0.6389222204019807
229,0.7371198952731078,97,0.1490723084399837
230,0.8796986841485349,130,0.7928438114453007
231,0.8796986841485349,130,0.1997791562316775
232,0.5986761040281076,22,0.3671325422251663
233,0.5986761040281076,22,0.3671325422251663
234,0.7628377752552419,362,0.6659062083614479
235,0.7628377752552419,362,0.3939735390579003
236,0.7050295840227302,492,0.6463746263106332
237,0.7050295840227302,492,0.426144054797465
238,0.7931588654811677,0,0.7383164761230869
239,0.7931588654811677,0,0.3207915803825528
240,0.7640082027672225,266,0.5696841544123963
241,0.7640082027672225,266,0.3019532117224851
242,0.6777786664160161,473,0.5821399442591226
243,0.6777786664160161,473,0.2707955667772677
244,0.2752644562010263,412,0.3754440036484323
245,0.2752644562010263,412,0.3754440036484323
246,0.7366558369254766,275,0.6108709348758197
247,0.7366558369254766,275,0.138897753179692
248,0.7955361719362094,351,0.7381816562278676
249,0.7955361719362094,351,0.2884822535753197
250,0.812558177698951,368,0.6546544902724052
251,0.812558177698951,368,0.2025504610678971
252,0.3342473000989218,379,0.6910520807141503
253,0.3342473000989218,379,0.6910520807141503
254,0.4517994662350493,377,0.601520600735362
255,0.4517994662350493,377,0.601520600735362
256,0.7157104359737987,343,0.5485861058037539
257,0.7157104359737987,343,0.5485861058037539
258,0.7487905875450837,100,0.5563826136959034
259,0.7487905875450837,100,0.3502884528117013
260,0.493962541792988,186,0.6765461326961719
261,0.493962541792988,186,0.6765461326961719
262,0.6046092196474252,220,0.640954249113256
263,0.6046092196474252,220,0.333972399691483
264,0.3683669062703214,35,0.5747301317662818
265,0.3683669062703214,35,0.5747301317662818
266,0.6939396081283606,340,0.7034093642416693
267,0.6939396081283606,340,0.313343740820793
268,0.7359415242871311,169,0.5857611405496633
269,0.7359415242871311,169,0.2667510574425243
270,0.760496290117797,319,0.7882471823234514
271,0.760496290117797,319,0.2565406635048054
272,0.7687096686460841,493,0.680630275496777
273,0.7687096686460841,493,0.3608840902358301
274,0.8131730512229332,339,0.7073911551002622
275,0.8131730512229332,339,0.2647223922829426
276,0.7157505750596461,434,0.6870094182190285
277,0.7157505750596461,434,0.269830717645435
278,0.6146961318381544,63,0.4471619577068876
279,0.6146961318381544,63,0.4471619577068876
280,0.721867506607243,474,0.7248497876746179
281,0.721867506607243,474,0.2851307785771405
282,0.8320408333950576,153,0.7507452878984509
283,0.8320408333950576,153,0.460458668707133
284,0.8074572365552205,259,0.7457684836436896
285,0.8074572365552205,259,0.4263370588613303
286,0.4943424743370743,158,0.7242040491365966
287,0.4943424743370743,158,0.3420942227752068
288,0.7388449864205326,341,0.5871068091685698
289,0.7388449864205326,341,0.2652843656476376
290,0.586467531020328,209,0.8022272167269583
291,0.586467531020328,209,0.2953559985852804
292,0.7069523295961426,167,0.7553409214784077
293,0.7069523295961426,167,0.1886443917004866
294,0.6374775713897171,206,0.8202288415889164
295,0.6374775713897171,206,0.2661035482743563
296,0.840587733020942,356,0.8287007501666966
297,0.840587733020942,356,0.1753946270909938
298,0.7527226971868327,151,0.6377457809421749
299,0.7527226971868327,151,0.2358200278664245
300,0.6849048135016897,283,0.6638215840915626
301,0.6849048135016897,283,0.4055198001658452
302,0.6504050250198851,65,0.5779934123763567
303,0.6504050250198851,65,0.3341978536099908
304,0.2885744248496094,98,0.4019711226352054
305,0.2885744248496094,98,0.4019711226352054
306,0.7698244184202702,215,0.6574184816950465
307,0.7698244184202702,215,0.3283493044874955
308,0.7532602313854354,466,0.7076494068558494
309,0.7532602313854354,466,0.2557021284132442
310,0.1850685735193736,194,0.0951217725562609
311,0.1850685735193736,194,0.0951217725562609
312,0.4280187019566917,346,0.619573162025911
313,0.4280187019566917,346,0.619573162025911
314,0.7500162215917107,383,0.751976598541798
315,0.7500162215917107,383,0.2984624874432972
316,0.7159620146332536,89,0.6607553082254629
317,0.7159620146332536,89,0.1928251517093424
318,0.7477777504456745,315,0.601708659020581
319,0.7477777504456745,315,0.2072124442190414
320,0.7335181106253428,291,0.705341234914211
321,0.7335181106253428,291,0.319293846550459
322,0.763352168735674,154,0.7097716911989791
323,0.763352168735674,154,0.3489994136024004
324,0.7693957969046976,207,0.7297185381941047
325,0.7693957969046976,207,0.2291027308160911
326,0.6874713878669707,280,0.7589663997765607
327,0.6874713878669707,280,0.1944069306522997
328,0.7055797825306998,426,0.6766537876146611
329,0.7055797825306998,426,0.2162003673666531
330,0.5931618702024298,480,0.335371437468612
331,0.5931618702024298,480,0.335371437468612
332,0.800097668802523,155,0.8247778667194875
333,0.800097668802523,155,0.2486072063252209
334,0.7898473733309016,146,0.8168877081950301
335,0.7898473733309016,146,0.3796281468794193
336,0.6341607919385522,107,0.3762730582854849
337,0.6341607919385522,107,0.3762730582854849
338,0.6977376287758749,468,0.6929882617023749
339,0.6977376287758749,468,0.2816919206177907
340,0.6095750110099762,494,0.7761107774069176
341,0.6095750110099762,494,0.137402877353761
342,0.6462083785292579,296,0.6295304798708856
343,0.6462083785292579,296,0.4792627217992561
344,0.7786349028524733,491,0.7771975043345937
345,0.7786349028524733,491,0.1606657180506824
346,0.7515472098139864,335,0.8468121553657261
347,0.7515472098139864,335,0.1757400688475669
348,0.5754054610622682,164,0.6678706494213076
349,0.5754054610622682,164,0.3575327237996788
350,0.7069185421489818,238,0.7606067633574419
351,0.7069185421489818,238,0.2711143837556856
352,0.5518990091609287,226,0.6751158834109869
353,0.5518990091609287,226,0.3407784735516043
354,0.7006321927126575,423,0.6263663852076643
355,0.7006321927126575,423,0.2544894585975663
356,0.7481157295507626,345,0.7303745550887631
357,0.7481157295507626,345,0.427901004859068
358,0.8437680399262797,109,0.6996237586408464
359,0.8437680399262797,109,0.2707320763289655
360,0.250317638561331,490,0.3313802065063109
361,0.250317638561331,490,0.3313802065063109
362,0.8836437544930653,242,0.6966679891718274
363,0.8836437544930653,242,0.1257530724001027
364,0.6978876602332953,406,0.7558229957246209
365,0.6978876602332953,406,0.1681129076490808
366,0.8025430531227142,407,0.7559422517135373
367,0.8025430531227142,407,0.2305977127988369
368,0.6904691173743606,376,0.844399068680969
369,0.6904691173743606,376,0.4264923063828099
370,0.8482373720217412,86,0.8244243042139205
371,0.8482373720217412,86,0.2258417731672731
372,0.8474937887865284,337,0.7073752819705684
373,0.8474937887865284,337,0.2649604564476331
374,0.7013110727002287,43,0.6021616910669665
375,0.7013110727002287,43,0.3278637900860791
376,0.7813271548950855,145,0.5755771546246629
377,0.7813271548950855,145,0.5230583547202622
378,0.6261916400957529,263,0.5219153887945137
379,0.6261916400957529,263,0.410425950058836
380,0.6984612248300629,462,0.7076786271366285
381,0.6984612248300629,462,0.2703771799729929
382,0.7102817260994908,324,0.7006017755872747
383,0.7102817260994908,324,0.1787662067755241
384,0.7821820318294571,317,0.491827770769979
385,0.7821820318294571,317,0.3137320623676177
386,0.8060288550743624,171,0.7644983565483283
387,0.8060288550743624,171,0.2857112831193981
388,0.5415192327852342,47,0.2396156381045798
389,0.5415192327852342,47,0.2396156381045798
390,0.721051767925108,384,0.7008643039291538
391,0.721051767925108,384,0.3393067056687045
392,0.6149709754335138,120,0.7681856743005169
393,0.6149709754335138,120,0.2290447490933644
394,0.6925361794614942,344,0.7827692749838285
395,0.6925361794614942,344,0.3944752232058834
396,0.615397718246303,456,0.5862538836363621
397,0.615397718246303,456,0.5862538836363621
398,0.7872008079136924,115,0.7302268421709489
399,0.7872008079136924,115,0.2914799885640883
400,0.20812680290504,311,0.2221102471301468
401,0.20812680290504,311,0.605255439298326
402,0.2142271846368963,411,0.2823270161369654
403,0.2142271846368963,411,0.7259866783495703
404,0.2226765491655064,87,0.241703605640572
405,0.2226765491655064,87,0.7251641684653208
406,0.2751522574993558,273,0.2383052541082385
407,0.2751522574993558,273,0.7636730440683546
408,0.2444451708239558,438,0.3875342488441205
409,0.2444451708239558,438,0.5812266886512096
410,0.2284131685850029,494,0.7761107774069176
411,0.2284131685850029,494,0.137402877353761
412,0.2260144269285174,409,0.1456250340314415
413,0.2260144269285174,409,0.9058463324922164
414,0.3595428934436092,236,0.1504333771026806
415,0.3595428934436092,236,0.7103421683331873
416,0.221146711366706,463,0.2586690597123032
417,0.221146711366706,463,0.6217137475502295
418,0.2092521448869754,138,0.247817911603946
419,0.2092521448869754,138,0.6033694186801711
420,0.3494790324346449,499,0.2222045368636571
421,0.3494790324346449,499,0.6465445206136551
422,0.4463654833487954,352,0.6015709570036719
423,0.4463654833487954,352,0.6015709570036719
424,0.575700525233836,285,0.8157454009469844
425,0.575700525233836,285,0.8157454009469844
426,0.2130670344860444,467,0.3326835181897519
427,0.2130670344860444,467,0.718555027651777
428,0.2488174747112571,350,0.3098167680626106
429,0.2488174747112571,350,0.7094970352316831
430,0.3127881754065792,166,0.303967512838053
431,0.3127881754065792,166,0.7313232903066944
432,0.2369768153832097,28,0.3501396057279379
433,0.2369768153832097,28,0.7345845425893822
434,0.1076158298421002,117,0.2062411341226953
435,0.1076158298421002,117,0.8948713069826036
436,0.2577899971217828,482,0.2446841142593756
437,0.2577899971217828,482,0.8041141582287152
438,0.3411710988113913,161,0.3194076039922869
439,0.3411710988113913,161,0.6717263911664272
440,0.3161835455079759,205,0.3759477672812658
441,0.3161835455079759,205,0.5952939976319938
442,0.3574894230661036,137,0.2403462428398971
443,0.3574894230661036,137,0.8296453855697641
444,0.2251987003433838,33,0.3245367401070665
445,0.2251987003433838,33,0.7619312852807257
446,0.1956178263685748,108,0.3305768132948701
447,0.1956178263685748,108,0.7453257733710263
448,0.3825815799382017,290,0.3150936409193597
449,0.3825815799382017,290,0.7212163557953303
450,0.4211268483460889,367,0.6889118841286035
451,0.4211268483460889,367,0.6889118841286035
452,0.1891544024245081,380,0.296756889031105
453,0.1891544024245081,380,0.7250902624030153
454,0.3661253909704152,376,0.844399068680969
455,0.3661253909704152,376,0.4264923063828099
456,0.1372815228606091,335,0.8468121553657261
457,0.1372815228606091,335,0.1757400688475669
458,0.2095637208851731,255,0.1810759203653119
459,0.2095637208851731,255,0.8322617328868959
460,0.4344959367166588,202,0.5097032298614144
461,0.4344959367166588,202,0.75075229432755
462,0.1973050674971398,329,0.3194370828726003
463,0.1973050674971398,329,0.7656859485533913
464,0.4899557436618237,234,0.2451693726863054
465,0.4899557436618237,234,0.7264888945439549
466,0.2984206528354128,73,0.1747921291759121
467,0.2984206528354128,73,0.676481076262374
468,0.295195482858435,441,0.183424196083941
469,0.295195482858435,441,0.8871892929804561
470,0.3691811876268689,492,0.6463746263106332
471,0.3691811876268689,492,0.426144054797465
472,0.8948577521069471,126,0.521339063168943
473,0.8948577521069471,126,0.521339063168943
474,0.18247708661728,474,0.7248497876746179
475,0.18247708661728,474,0.2851307785771405
476,0.1972591442517459,275,0.6108709348758197
477,0.1972591442517459,275,0.138897753179692
478,0.1478715701162581,134,0.3455673564466495
479,0.1478715701162581,134,0.7853060898823802
480,0.2458129680937133,299,0.5363688743893329
481,0.2458129680937133,299,0.5363688743893329
482,0.2033327263377801,219,0.2998752489750896
483,0.2033327263377801,219,0.6563365136748788
484,0.3380213720130132,298,0.2340911226059332
485,0.3380213720130132,298,0.7682801364539259
486,0.3671430676921106,204,0.3071230608440583
487,0.3671430676921106,204,0.3071230608440583
488,0.3111714233329716,427,0.1970349820629365
489,0.3111714233329716,427,0.4723660877042973
490,0.2319280124718151,386,0.3320256549585761
491,0.2319280124718151,386,0.7371981850314828
492,0.5291884095956202,70,0.7055277628183678
493,0.5291884095956202,70,0.7055277628183678
494,0.2859966944254304,260,0.237430858338323
495,0.2859966944254304,260,0.7280672478384898
496,0.2401013517328636,252,0.2465629338770328
497,0.2401013517328636,252,0.7158097218592817
498,0.1476469361999879,46,0.3372390488365537
499,0.1476469361999879,46,0.8212676792937186
500,0.2622710250384581,24,0.2676566520348325
501,0.2622710250384581,24,0.6666601778995933
502,0.1567528651356895,56,0.2447940213584517
503,0.1567528651356895,56,0.8124061548945939
504,0.5768056823400834,78,0.6917441839687091
505,0.5768056823400834,78,0.6917441839687091
506,0.2664785456562664,429,0.2214045336567715
507,0.2664785456562664,429,0.8127898823808904
508,0.4467703197879599,458,0.3773849087223228
509,0.4467703197879599,458,0.6791790654623628
510,0.3081054457417727,487,0.4629416929524133
511,0.3081054457417727,487,0.7210672823909334
512,0.2833943304644561,305,0.7354411384260089
513,0.2833943304644561,305,0.2893968225819206
514,0.4760156932495151,32,0.8300344782067065
515,0.4760156932495151,32,0.8300344782067065
516,0.2600244840440009,197,0.8770830688933849
517,0.2600244840440009,197,0.3186003572731635
518,0.3960020025385437,195,0.3125946272650137
519,0.3960020025385437,195,0.7496905384771836
520,0.3190981609704225,405,0.2957623979723472
521,0.3190981609704225,405,0.8417966060473884
522,0.1800162154186916,239,0.4549832773938529
523,0.1800162154186916,239,0.6767449714887194
524,0.2988992193571912,270,0.2151847475302015
525,0.2988992193571912,270,0.7347378428772123
526,0.28102409276191,128,0.3151984449713424
527,0.28102409276191,128,0.698470119160748
528,0.3307966908736348,283,0.6638215840915626
529,0.3307966908736348,283,0.4055198001658452
530,0.2588073911494639,5,0.209506110719859
531,0.2588073911494639,5,0.7928312478620034
532,0.1762262177657018,58,0.1706661707228428
533,0.1762262177657018,58,0.8553610378387637
534,0.6981009435079154,436,0.6612104677240702
535,0.6981009435079154,436,0.6612104677240702
536,0.2766953321492333,404,0.3031455875336933
537,0.2766953321492333,404,0.3031455875336933
538,0.3432957365923667,328,0.2502132964458748
539,0.3432957365923667,328,0.6392034024581796
540,0.5738353026173385,455,0.6659443999865554
541,0.5738353026173385,455,0.6659443999865554
542,0.215832008516531,498,0.332510574974978
543,0.215832008516531,498,0.6801831603097329
544,0.1719997668276975,431,0.168868659425355
545,0.1719997668276975,431,0.8561270107490925
546,0.1783212858171584,222,0.6670672549207219
547,0.1783212858171584,222,0.2307765802459804
548,0.1453124293464985,80,0.198984637791821
549,0.1453124293464985,80,0.7737607841416422
550,0.3177431020795491,459,0.3964901722913461
551,0.3177431020795491,459,0.7191321520841396
552,0.343889980837515,1,0.3384721609393876
553,0.343889980837515,1,0.6299181904437644
554,0.365078634097936,430,0.2861954054918998
555,0.365078634097936,430,0.7227643711106647
556,0.3091371846892151,256,0.2793120370823312
557,0.3091371846892151,256,0.6943496505589231
558,0.1619014438530842,91,0.3637779896182067
559,0.1619014438530842,91,0.8334511382070802
560,0.3245788644883683,259,0.7457684836436896
561,0.3245788644883683,259,0.4263370588613303
562,0.4817485901906705,54,0.5501048095517649
563,0.4817485901906705,54,0.5501048095517649
564,0.4627932697368662,152,0.4061329159557584
565,0.4627932697368662,152,0.4061329159557584
566,0.206828431409938,319,0.7882471823234514
567,0.206828431409938,319,0.2565406635048054
568,0.2293754379652172,399,0.2022146487297762
569,0.2293754379652172,399,0.6610074934575596
570,0.2626530404270265,473,0.5821399442591226
571,0.2626530404270265,473,0.2707955667772677
572,0.1874486794022922,347,0.2159942774709796
573,0.1874486794022922,347,0.7556827666956987
574,0.4873989882404415,191,0.4116576686636382
575,0.4873989882404415,191,0.5125646356727919
576,0.1693762358947161,82,0.305349171230549
577,0.1693762358947161,82,0.5735827005309309
578,0.7700462507625233,276,0.4099800639382948
579,0.7700462507625233,276,0.4099800639382948
580,0.4603276572793572,271,0.5933952292089415
581,0.4603276572793572,271,0.5933952292089415
582,0.2007088231804273,0,0.7383164761230869
583,0.2007088231804273,0,0.3207915803825528
584,0.270760800687655,306,0.2195728439551768
585,0.270760800687655,306,0.8166008672927294
586,0.2610246658271238,165,0.3343146028644717
587,0.2610246658271238,165,0.68950279951858
588,0.2049141174433739,250,0.3035412061775439
589,0.2049141174433739,250,0.7606106394202805
590,0.0795992735163799,9,0.2373954139240216
591,0.0795992735163799,9,0.5872203560626684
592,0.153823414219844,330,0.1897977770492619
593,0.153823414219844,330,0.7748034744906109
594,0.1695798488311849,355,0.2057945794173463
595,0.1695798488311849,355,0.8158324374027095
596,0.36363573800225,157,0.3833351800405923
597,0.36363573800225,157,0.7093618228438163
598,0.4605404778577298,122,0.5389285355202835
599,0.4605404778577298,122,0.5389285355202835
600,0.7869716425996746,101,0.2420920854058597
601,0.7869716425996746,101,0.8519169468646816
602,0.7866862185305491,75,0.8657712180157742
603,0.7866862185305491,75,0.2034378832641541
604,0.8520913468938905,12,0.3202924918069398
605,0.8520913468938905,12,0.7415697178883944
606,0.6591193249022176,23,0.3595878251193923
607,0.6591193249022176,23,0.5368642573142155
608,0.6733380096393606,125,0.2425273811019482
609,0.6733380096393606,125,0.7033193323734163
610,0.7085499958720046,243,0.8087558262698282
611,0.7085499958720046,243,0.3345425413669768
612,0.8386232403959206,312,0.714810424805841
613,0.8386232403959206,312,0.2904711360098744
614,0.5592308247412646,37,0.6002337941370661
615,0.5592308247412646,37,0.3035311263512211
616,0.8285294094639944,233,0.6878155148932388
617,0.8285294094639944,233,0.2181295636704901
618,0.722106929167462,212,0.757813297779039
619,0.722106929167462,212,0.1587954807964135
620,0.7927338212819132,322,0.6903214931415216
621,0.7927338212819132,322,0.1984674640336666
622,0.6378747980066384,294,0.7493069024655332
623,0.6378747980066384,294,0.189376919565727
624,0.650646633335357,99,0.6420731666186266
625,0.650646633335357,99,0.3237919335940913
626,0.4211268483460889,367,0.6889118841286035
627,0.4211268483460889,367,0.6889118841286035
628,0.902025133154243,451,0.8989492243517947
629,0.902025133154243,451,0.2730593676323005
630,0.7010064943127045,196,0.7864708511684165
631,0.7010064943127045,196,0.235746403814814
632,0.8144116911358127,253,0.6399534752250075
633,0.8144116911358127,253,0.3129379104197569
634,0.3671430676921106,204,0.3071230608440583
635,0.3671430676921106,204,0.3071230608440583
636,0.6229583076012117,124,0.7156385883077555
637,0.6229583076012117,124,0.3541456222576487
638,0.760408161860956,398,0.6790427881859158
639,0.760408161860956,398,0.2076180310623382
640,0.7599185644398885,435,0.5509586889922296
